username, created_at, lng, lat, text
ImJayy_Jezzie, Mon Apr 20 04:05:02 +0000 2020, -89.338039, 31.310637, @tree_no_branch thank you for reminding meeee omg 😭 i got something due today before 11:59 
_balllyb, Mon Apr 20 04:05:02 +0000 2020, -100.076888, 31.168893, @LilHanzSolo i want to know who 👀👀 
ImWhatUrNot, Mon Apr 20 04:05:03 +0000 2020, -78.895441, 35.990983, @SteveFyfe3 They are starting that dog sniffing crap In Britain. They have been training dogs for the last month. E… https://t.co/Qyt5cYU9AY 
smalls_002, Mon Apr 20 04:05:03 +0000 2020, -98.713084, 29.550182, @its_rosas02 Dude I swear he was beautiful but I was busy like I didn’t snap like 🙄 
sm3lsey, Mon Apr 20 04:05:03 +0000 2020, -80.307064, 25.976124, @salvylopez Literally I've had majority of my friends take the rice purity test 
JJavierMtnz, Mon Apr 20 04:05:04 +0000 2020, -73.849441, 40.850347, @Rubendhm O sea como todos los días 
YGBSM, Mon Apr 20 04:05:04 +0000 2020, -98.540651, 29.417501, @ddayen 😱 
TheRealJbeamer, Mon Apr 20 04:05:04 +0000 2020, -77.282047, 38.942015, @TheHoopCentral That’s my cousin Scott Burrell 
magrobertson15, Mon Apr 20 04:05:04 +0000 2020, -87.665193, 41.558940, My sister just picked her wedding date... 4 days after I turn 21!!! 
rachelharvs, Mon Apr 20 04:05:04 +0000 2020, -75.117998, 40.004866, I’m always on the go, I’m NEVER home I’m the weekends and rarely at home during the week when the weather gets nice… https://t.co/MJGsPESaY0 
Daisyig18, Mon Apr 20 04:05:04 +0000 2020, -118.411907, 34.020789, the fact that mr beast is only a year older is crazy 
VincentZahler, Mon Apr 20 04:05:05 +0000 2020, -74.601832, 39.317203, @Morice424 @mikelenz19 @JPerricelli Again. Props to Davis. Still doesnt make it unwise to not want to break the ban… https://t.co/GPtxlzarwp 
pgapro1, Mon Apr 20 04:05:05 +0000 2020, -90.018308, 38.636234, @stlCupofJoe thoughts 
CEC_FelipeDM, Mon Apr 20 04:05:05 +0000 2020, -80.122619, 26.721896, @isacec_ Maior verdade da vida! 
NishMcNasty, Mon Apr 20 04:05:05 +0000 2020, -71.088712, 42.313670, This is it. This is the tweet. 
Craiggae_Shark, Mon Apr 20 04:05:05 +0000 2020, -85.170051, 41.086917, Hey the new ghost tones is here:https://t.co/frqMUU3C74 
SweetCheeksReek, Mon Apr 20 04:05:05 +0000 2020, -77.014398, 38.898603, I miss my 👻 
DjCyngh, Mon Apr 20 04:05:05 +0000 2020, -79.759591, 43.724971, @adamxj9000 Ok! Sensei 😂 
JordanBean12345, Mon Apr 20 04:05:05 +0000 2020, -87.498644, 37.339451, If Oliver Tree doesn’t release his album today (4/20) I’m gonna take a hiatus from his music for awhile. https://t.co/BaCG7SFFyA 
valpony, Mon Apr 20 04:05:05 +0000 2020, -83.377181, 42.484279, @fatimonster Apocalypse, está bien padre, ya lo viste? 
heatherthelady, Mon Apr 20 04:05:05 +0000 2020, -82.985772, 39.994684, @Morgankimball_ @lacedinfIowers i was shrieking in disbelief 😂 i only remember bc it was right after we got back on… https://t.co/pP5LdFKZOJ 
Arathwoods, Mon Apr 20 04:05:05 +0000 2020, -97.966865, 26.127868, Had to rt so the right person sees this 
Mikesha91201579, Mon Apr 20 04:05:05 +0000 2020, -117.603783, 34.045158, https://t.co/42mvevOFRS 
allegro572, Mon Apr 20 04:05:05 +0000 2020, -96.574593, 39.209929, Agreeeee🌟🌟 
moseleyr15, Mon Apr 20 04:05:05 +0000 2020, -122.791854, 45.424871, Stay after him! 
Kalani_Long, Mon Apr 20 04:05:05 +0000 2020, -85.491540, 32.597245, @melissa_agnes Well if that isn’t just the cutest thing. 🤗 
sumeer_kirrkk, Mon Apr 20 04:05:05 +0000 2020, -95.446486, 29.838495, Butterflies by Queen Naija &gt;&gt;&gt;&gt;🤍🦋 
SelmaRossi3, Mon Apr 20 04:05:05 +0000 2020, -80.294893, 26.156619, Muiiiiiiiito bem vindos. 
Coach_Mike_D, Mon Apr 20 04:05:06 +0000 2020, -97.357620, 35.470364, @Cam_Jourdan @CoachRichey12 @CoachJBlas @TheOklahoman_ Haha!! 
jkittkat, Mon Apr 20 04:05:05 +0000 2020, -88.161555, 30.683649, Stay alert Mobile! 🙏🏻💕 https://t.co/w7sEYa9ILA 
dallimore_m, Mon Apr 20 04:05:06 +0000 2020, -111.928142, 33.392884, @2020KAGDJT @TheRickWilson Guessing intelligent Conservatives, too, are alarmed by the clear and present danger from #COVIDIOTS in charge. 
o1Skratch, Mon Apr 20 04:05:06 +0000 2020, -82.114383, 41.360839, The @TheFFdynasty  podcast has given me such an advantage across my leagues. Especially @FFPC formats which are dis… https://t.co/l7z2I6gPy1 
scarletbschwenk, Mon Apr 20 04:05:06 +0000 2020, -119.306608, 37.269176, @cocainetaster I mean I know he just donated $4 million to charity 
IsaiahG_AAP, Mon Apr 20 04:05:06 +0000 2020, -87.732013, 41.833585, @ChristianJaLon You right...his light led me to Amazon where this contraption here is available for 42.98 
debradildine1, Mon Apr 20 04:05:06 +0000 2020, -87.129218, 35.974401, @SonyPictures I have 1 and 2 is this 3 or spin off? 
sflxv, Mon Apr 20 04:05:06 +0000 2020, -95.446486, 29.838495, I want an elote 
alexuslynnaaa21, Mon Apr 20 04:05:06 +0000 2020, -101.916403, 34.989029, they didn’tttttt 😩 
SheilaPierce51, Mon Apr 20 04:05:06 +0000 2020, -120.583402, 44.145437, @SavageJoyMarie1 Republicans are not Nancy's only problem:) 
yvonnemd815, Mon Apr 20 04:05:06 +0000 2020, -95.123300, 29.679300, Work out🏋️‍♂️🤸‍♀️ #whiledrinkingcoke 🤦‍♀️ @ Deer Park, Texas https://t.co/OOYPDr6OWV 
_madison1_, Mon Apr 20 04:05:06 +0000 2020, -112.124676, 33.552863, @joejonas Jerry Maguire Angel has fallen Room Max The fugitive The proposal Arrival The intern Game nightC… https://t.co/HJFfJuPKKt 
jzprice, Mon Apr 20 04:05:06 +0000 2020, -97.394461, 32.368444, @sidneyldeese @ZoeKatz_99 this just brought back so many repressed memories 
__phatness, Mon Apr 20 04:05:06 +0000 2020, -84.005748, 43.462763, @Rip_bigskoop I can’t believe this you saying this lol Waaaaait a minute! 
michi0935, Mon Apr 20 04:05:06 +0000 2020, -98.258735, 29.584679, Bellas first night away from home 😢 I’m sad 
bunechiii, Mon Apr 20 04:05:06 +0000 2020, -75.117998, 40.004866, niggas love letting these socials pipe them up to get beat tf up. please stop wit the dumb shit y’all both nutty. 
RASHAUNALRAFI, Mon Apr 20 04:05:06 +0000 2020, -84.475291, 33.657586, QUEEN ELIZABETH II👑KATE &amp; WILLIAM🇬🇧TO  BRITISH AUTHORITIES🇬🇧NÉ⚓ &amp; RAXY🇬🇧GUNE🚦&amp; ZAHEARAH🍀RAXY🇬🇧SO U NOTICED T… https://t.co/pa0XVzLR1y 
DonnellKearney, Mon Apr 20 04:05:06 +0000 2020, -78.895441, 35.990983, Man...Freaknik was the shit!! 
KellyeWedding, Mon Apr 20 04:05:07 +0000 2020, -84.557366, 38.225072, @gerrybrooksprin Amen! 
FreeTown30, Mon Apr 20 04:05:07 +0000 2020, -79.272570, 43.629311, Insecure is........not terrible but not good either 
symonsays___, Mon Apr 20 04:05:07 +0000 2020, -76.992441, 38.752715, i’m out here meeting moms. and having dinner with my mans family... just wanna Thank God . 
djbembona, Mon Apr 20 04:05:07 +0000 2020, -73.948775, 40.655138, ‘toy bellaquita 😼 
BabyGelen, Mon Apr 20 04:05:07 +0000 2020, -83.532268, 43.026291, To who it may pertain: HAPPY 420 🌞🍃 
SoJoBmanUtefan, Mon Apr 20 04:05:07 +0000 2020, -111.547029, 39.499762, @robr0013 Picked this pint up from my friend yesterday. Her mom's hives and a small spring batch. Had to reserve on… https://t.co/z4rYyeeXui 
BRy509, Mon Apr 20 04:05:07 +0000 2020, -87.732013, 41.833585, Orange Mock 🐢 Navy 🐪 like he raided @LonKruger’s closet 👀 #MJ 
KashKaejay, Mon Apr 20 04:05:07 +0000 2020, -93.809434, 32.461107, Now la bit go wait in line, told the bx I’m doing fine 
NegraRosa5, Mon Apr 20 04:05:07 +0000 2020, -76.746638, 38.963783, When I’m alone in my room sometimes I stare at the wall and in the back of my mind I hear my conscious call https://t.co/9dTo0JmxqX 
QueenByyBirth, Mon Apr 20 04:05:07 +0000 2020, -96.761753, 32.819858, It’s an hour early but fuck it! HAPPY BIRTHDAY @RealJFairclough 4/20 🍃🌬 
highhh_bre, Mon Apr 20 04:05:07 +0000 2020, -120.987468, 37.663817, 2019 is laughing at us right now 😭😭 
DougMAustin, Mon Apr 20 04:05:07 +0000 2020, -92.436774, 38.304558, @writejessr happy birthday 🎈🎂🎁 
lrrelevantx2, Mon Apr 20 04:05:07 +0000 2020, -118.411907, 34.020789, 13 year old me when my parents wake me up from the car to walk to my room because they won’t carry me anymore https://t.co/vCBiGN0RtU 
haysmichelle3, Mon Apr 20 04:05:07 +0000 2020, -83.804475, 27.698682, #itstheLGBTQ been awhile but here’s some body positivity https://t.co/nkoktT7F3o 
daboi_von, Mon Apr 20 04:05:07 +0000 2020, -97.285913, 32.779967, Check out this track on Rap Fame https://t.co/XdtRFcGhLGCheck me out 
AlexOuka0120, Mon Apr 20 04:05:07 +0000 2020, -118.156711, 33.809172, https://t.co/cFvIX4XpJt 
MrNaassir, Mon Apr 20 04:05:07 +0000 2020, -73.831187, 40.670879, https://t.co/AzRJPGm0tX 
m0niqueeeeeee, Mon Apr 20 04:05:07 +0000 2020, -80.219911, 26.212769, So cute 
cindeelou_, Mon Apr 20 04:05:08 +0000 2020, -74.423014, 40.619580, Definitely the opposite over here 
YoungHuarache, Mon Apr 20 04:05:08 +0000 2020, -122.085776, 37.641271, Bro, I just want a hug and a kiss that’s not from my family lmao 
CarsonByrdotcom, Mon Apr 20 04:05:08 +0000 2020, -77.017853, 39.008349, I forgave myself and it’s been so much peaceful ever since. 
halimk50, Mon Apr 20 04:05:08 +0000 2020, -93.275920, 44.772688, التعبير العربي ثقيل الدم عالسمع 😄😄😄 
RiponPreacher, Mon Apr 20 04:05:08 +0000 2020, -121.120598, 37.741141, @_HopeRising_ @Pismo_B Thank you to our truckers! 
SkylerB97, Mon Apr 20 04:05:08 +0000 2020, -93.955918, 29.901544, You can, depends on how far apart we are and the reason we drifted. Even then I don’t really have interest in start… https://t.co/7ztZrNpWN6 
Pookerchu, Mon Apr 20 04:05:08 +0000 2020, -73.948775, 40.655138, @Piasvisuals Dying it why ? Doesn’t that ruin it ? 
jayoung1892, Mon Apr 20 04:05:09 +0000 2020, -72.757385, 41.500753, @mattbedard71 @WhiteHouse It's easy for one woman to lie!This many on the other hand......... https://t.co/ivzoI6dHmM 
stephen_mount, Mon Apr 20 04:05:09 +0000 2020, -71.178616, 42.372046, @farveezmaharoof @NiroshanDikka Maha! We are well thanks, baby due May 21. Hope you and the family safe and well? 
OMGEEman, Mon Apr 20 04:05:09 +0000 2020, -80.287708, 40.667075, Some people feel comfortable telling me to change my looks, my style of clothing, my beard.Sometimes strangers, so… https://t.co/RhtZdqaynz 
cjalsip, Mon Apr 20 04:05:09 +0000 2020, -96.891739, 33.079014, Very nice. https://t.co/lpNN3Y4jIh 
pgcrvg2, Mon Apr 20 04:05:09 +0000 2020, -80.177876, 26.270693, 04/20 dia internacional da maconha ❤️❤️❤️❤️ 
kathychaney, Mon Apr 20 04:05:09 +0000 2020, -87.732013, 41.833585, @meriwether_c @EdwardMitchem Yes, within the last two years. 
SamGonz021, Mon Apr 20 04:05:09 +0000 2020, -95.446486, 29.838495, So if y’all have a three-some, is that incest ? 
timhoiland, Mon Apr 20 04:05:09 +0000 2020, -111.928142, 33.392884, @rcSVdP We had two close calls on our walk today! 
driverjeff5621, Mon Apr 20 04:05:09 +0000 2020, -122.110692, 47.330690, @ClaireKIRO7 @KIRO7Seattle @NWSSeattle Beautiful!😎✌🇺🇸 
MaNyna_23, Mon Apr 20 04:05:09 +0000 2020, -76.883706, 40.264423, #Nomastetaalaire 🤣🤣🤣🤣🤣#nomaschancleta #nomasgreñuda Yo no se ustedes pero a mi me@gustaron mis #tiktok 🤣🤣🤣🤣 en… https://t.co/JKmt4beTcF 
Jasminaafraire, Mon Apr 20 04:05:09 +0000 2020, -97.552161, 35.482844, Goals 😂 
D0NUTD0G, Mon Apr 20 04:05:09 +0000 2020, -82.755341, 27.992711, I just called my paws “green giant green beans BUM👏🏻” with the commercial jingle, I actually hate myself 😂 https://t.co/t5wxnQr1qn 
49_dolly, Mon Apr 20 04:05:09 +0000 2020, -97.432425, 27.737151, @bluroostersj @braxtanfilm @kb1gkn @60Minutes @HydroFlask Well. Not sure what companies were bought by China in the… https://t.co/yu6LEo2toV 
Tecashhh, Mon Apr 20 04:05:09 +0000 2020, -83.399779, 33.956384, @royaaltee_ You ? No me ! 
azbooklover, Mon Apr 20 04:05:09 +0000 2020, -111.931711, 34.168253, @BabsVan @chrissyteigen @CiaoSamin Looks delicious. 
EllenJanine, Mon Apr 20 04:05:09 +0000 2020, -112.124676, 33.552863, @grasskingdoms It’s a new beer 😂 Just the old logo.👌🏻 
_t_o_f_e_, Mon Apr 20 04:05:10 +0000 2020, -80.244984, 36.087169, Steven Haman seriously just flexes so hard with his streams. That clarity is unmatched. 
imarirenee, Mon Apr 20 04:05:10 +0000 2020, -117.116533, 32.573709, i'd rather buy a vibrator from the goodwill before subscribing to your onlyfans anyway ugly 😭😂 
_RealJoshEvans, Mon Apr 20 04:05:10 +0000 2020, -96.785531, 32.604786, But I will most def solo this 3.5 blunt Jordan year 23🎉 
carrieri_jenny, Mon Apr 20 04:05:10 +0000 2020, -76.069800, 38.769920, Still not sleeping &amp; thinking. I woke up Saturday &amp; wanted to die. Couldn’t take it. &amp;, I just kept thinking how do… https://t.co/3OOw1nSPwC 
_IsaiahRamirez1, Mon Apr 20 04:05:10 +0000 2020, -100.076888, 31.168893, Using the statement that MJ is better than Bron because he has more rings is always going to be a weak arguement. M… https://t.co/HrZmSmeRXV 
AndreaN12557650, Mon Apr 20 04:05:10 +0000 2020, -111.787120, 34.858280, @RadioFreeTom Perhaps they feel powerless because they lack ability to overcome obstacles in their lives and coping… https://t.co/14Z5ij7M0A 
J_Miller1021, Mon Apr 20 04:05:10 +0000 2020, -76.255686, 36.895082, 😂😂😂 
Ludwigman24, Mon Apr 20 04:05:10 +0000 2020, -86.142922, 39.779562, I never thought 💭 I could reach so low in my life...but I have, people are mad 😡 at me, try to do good but instead… https://t.co/2GrE7AiWEt 
smartrbusiness, Mon Apr 20 04:05:10 +0000 2020, -123.123581, 49.257639, https://t.co/myjm8EMH5P 
heeeeytab, Mon Apr 20 04:05:10 +0000 2020, -71.054857, 42.428694, @Anaaamgg Hahaha you right you right! https://t.co/FYa5YCAyKY 
AsiaIzabella, Mon Apr 20 04:05:10 +0000 2020, -73.972455, 40.848333, the only way to fight my depression right now is to online shop &amp; my bank account is not happy 
unrulyhooly, Mon Apr 20 04:05:10 +0000 2020, -112.124676, 33.552863, If not, I just definitely had one for them. 
PinkV91, Mon Apr 20 04:05:10 +0000 2020, -76.620482, 39.284713, I damn sure did 
TheBitaBita, Mon Apr 20 04:05:10 +0000 2020, -77.017853, 39.008349, @Zainab4Raleigh #justiceFourSoheil 
buehrlecat, Mon Apr 20 04:05:10 +0000 2020, -87.552808, 41.567364, @grimmthoughts27 Our call was the highlight of my night 
VanCitySyd, Mon Apr 20 04:05:10 +0000 2020, -123.123581, 49.257639, @GlamandGore This is beauuuutiful 🥺🥺🥺😍😍😍😍😍😍 
fawsondinley, Mon Apr 20 04:05:10 +0000 2020, -122.630908, 45.536402, @FLAWLESSLUCKI I appreciate you, hope you’re living your life the way you want to 
pkdnmaxey, Mon Apr 20 04:05:11 +0000 2020, -104.923822, 39.620282, @SCunny01 @leahboyle @soulofanomad @RealCandaceO But why did you want me to agree 
DmoneyDalton, Mon Apr 20 04:05:11 +0000 2020, -86.142922, 39.779562, 😂😂😂 i woulda been rollin 
doreen0578, Mon Apr 20 04:05:11 +0000 2020, -112.124676, 33.552863, @realDonaldTrump 
RadioKyro, Mon Apr 20 04:05:11 +0000 2020, -84.352444, 33.943457, tastebuds on x games mode rn https://t.co/rsxXgLQwiw 
nekkothegecko, Mon Apr 20 04:05:11 +0000 2020, -119.306608, 37.269176, Why is there so little nuance to popular politicians philosophies. I’m wagering it’s the media’s fault but y’all still proud stupids 
stewskeys, Mon Apr 20 04:05:11 +0000 2020, -97.754724, 30.323346, @KEEMSTAR #DramaAlert 💚 $emerican5 
BAD__MamaJama, Mon Apr 20 04:05:11 +0000 2020, -91.090800, 30.459100, Wine always gets me there ☺️ 
jkdncn, Mon Apr 20 04:05:11 +0000 2020, -100.076888, 31.168893, @ikeraya @BrentGWarner @davidtedu @creativeedtech @billselak @compellingtalks @bribriggs @beardsleyteach @paulc51… https://t.co/DsvL6gM9PA 
NotYaAvgZo, Mon Apr 20 04:05:11 +0000 2020, -122.435979, 37.770657, 🤣🤣🤣🤣🤣🤣 
ScottScott1272, Mon Apr 20 04:05:11 +0000 2020, -122.096397, 47.992142, @ZachFarley9 @mittytwins 
ObeyMissBailey, Mon Apr 20 04:05:11 +0000 2020, -90.011008, 29.982601, Gonna go blast one out to Pete Davidson’s goofy lookin ass, brb 
paulchan420, Mon Apr 20 04:05:11 +0000 2020, -119.782465, 36.786042, @FreddyyPapii https://t.co/txUYXIj4oX 
t0yin0nline, Mon Apr 20 04:05:12 +0000 2020, -73.948775, 40.655138, for those who know me personally and are knowledgeable about astrology, horoscopes etc—tell me, do i excuse Taurus… https://t.co/ojGZ5xQNCS 
xoxo_maddieee02, Mon Apr 20 04:05:12 +0000 2020, -86.373145, 32.519779, happy 2nd bday ntltc 🪐🤍 
motto_jean, Mon Apr 20 04:05:12 +0000 2020, -75.925021, 40.334119, @scallywagsmum @dianik_bg @adamlambert ❕ that is really good 🌟I 😍 it😍😻 
Arleneyyyx, Mon Apr 20 04:05:12 +0000 2020, -118.222017, 33.884968, Just bought my own gel kit. Excited 🤗 
Sierra_312, Mon Apr 20 04:05:12 +0000 2020, -97.547392, 25.558993, Cuando te veía con mi playera de fútbol americano 🥰 
Yony_Liriano, Mon Apr 20 04:05:12 +0000 2020, -74.196525, 40.662479, @dllynnnnn Criticism should be well-founded and meritorious because that man accomplished a tremendous amount in of… https://t.co/elNMFdPmv8 
gayassdee__, Mon Apr 20 04:05:12 +0000 2020, -90.875310, 32.307876, hdm ? 
TopChefJoe, Mon Apr 20 04:05:12 +0000 2020, -75.117998, 40.004866, He be drawn 😂😂 
Houck_8, Mon Apr 20 04:05:13 +0000 2020, -83.963842, 35.982470, You bet I’m rewatching both episodes right now 
Its_JustKy__, Mon Apr 20 04:05:13 +0000 2020, -86.791549, 36.200008, Awww boohoooooo 😂😭 
_jaaywoods, Mon Apr 20 04:05:13 +0000 2020, -98.540651, 29.417501, @pulte Dammm 
madaIynn, Mon Apr 20 04:05:13 +0000 2020, -73.968542, 40.780709, america fucking sucks 
CopaceticBunsz, Mon Apr 20 04:05:13 +0000 2020, -84.022463, 39.806916, No but really lmao 
Frivolous_Minds, Mon Apr 20 04:05:13 +0000 2020, -76.848068, 39.065006, Yeah I’m still mad. My man didn’t deserve this. 
cherie85okc, Mon Apr 20 04:05:13 +0000 2020, -97.552161, 35.482844, Wow 
SpiritPilot, Mon Apr 20 04:05:13 +0000 2020, -80.167715, 26.062405, @airport_girl @apoure25 Should have let your hair grow more! That’s the key! https://t.co/hkTyyUuiDN 
soycapitalista, Mon Apr 20 04:05:13 +0000 2020, -87.732013, 41.833585, What the neighbors upstairs sound like when I’m trying to knock out 
theycallmekie1, Mon Apr 20 04:05:13 +0000 2020, -83.099288, 42.352787, I really hope nobody takes me serious on this app 
cookingmama48, Mon Apr 20 04:05:13 +0000 2020, -122.755776, 49.285459, @RonSexsmith 90 day Fiance’😂 
shedgaf__, Mon Apr 20 04:05:13 +0000 2020, -118.411907, 34.020789, Hit the link😇❤️💦 https://t.co/NpujBIPnI2 https://t.co/AFvTNeQCTP 
gbildson, Mon Apr 20 04:05:13 +0000 2020, -74.066663, 40.718001, @amandamull Was Huey Lewis playing? 
queenriyx, Mon Apr 20 04:05:13 +0000 2020, -97.552161, 35.482844, i’m bored ... 
xtinamaromusic, Mon Apr 20 04:05:13 +0000 2020, -95.397800, 29.797800, Thank you @smule for letting me live my musical theatre dreams 🤩 "I feel pretty" from West Side Story 💃… https://t.co/hABFXlKpY5 
taylorrmorgann1, Mon Apr 20 04:05:13 +0000 2020, -77.641937, 43.057039, Excuse me while I cry myself to sleep. 
Phlashford, Mon Apr 20 04:05:13 +0000 2020, -82.432978, 27.705530, @catturd2 Moloch worshippers? 
magnusfiennes, Mon Apr 20 04:05:13 +0000 2020, -118.411907, 34.020789, @ThomasDolby He was a great player. My condolences. 
MattieeBoiii, Mon Apr 20 04:05:13 +0000 2020, -80.313674, 25.712215, Someone told me my new haircut makes me look like a jar head 🥴 https://t.co/TBXOBgjNxf 
xoRiRi, Mon Apr 20 04:05:14 +0000 2020, -98.540651, 29.417501, -Do Niggas Be hurt when they lose they nastiest bitch 🤦🏽‍♀️🥺😢🤪 
thatxgirlxcass, Mon Apr 20 04:05:14 +0000 2020, -84.266174, 30.476216, Dude imagine raising a pig and teaching him tricks and taking him for walks and then by the time u have to sell him… https://t.co/zRRF0pi8DM 
itsmedoublez, Mon Apr 20 04:05:14 +0000 2020, -97.754724, 30.323346, some photos of me and my lengthy woman https://t.co/cngqwhBAEB 
abbygenesiss, Mon Apr 20 04:05:14 +0000 2020, -115.234435, 36.018805, trump supporters bout dumb asl LMAO 
jeffreysluv20, Mon Apr 20 04:05:14 +0000 2020, -76.079233, 40.229404, https://t.co/1Bwe1fOEvd 
subumbral, Mon Apr 20 04:05:14 +0000 2020, -123.122401, 44.065621, @anne_theriault So you could attempt a broth and... 
RShowaker, Mon Apr 20 04:05:14 +0000 2020, -122.048097, 37.675864, @EdMarshall97 @K_DUBB_80 @MaybeAmes I could up the ante with a cordless sawzall. 
RASHAUNALRAFI, Mon Apr 20 04:05:14 +0000 2020, -84.475291, 33.657586, https://t.co/dUvxcoB3Nt 
kloudfut, Mon Apr 20 04:05:14 +0000 2020, -110.915573, 32.189391, They also said I was a Yelawolf/Rittz knockoff 
nick_till32, Mon Apr 20 04:05:14 +0000 2020, -121.945574, 36.587838, I thought you said Steph is a front running fraud? Boosting up Bron’s competition I see 
zachjcarter, Mon Apr 20 04:05:14 +0000 2020, -72.929158, 41.298394, @MarxistTwink He can’t even keep track of his own fallacies and inconsistencies 😭 
daynakayyy, Mon Apr 20 04:05:14 +0000 2020, -86.142922, 39.779562, when i was a competitive dancer i broke my foot &amp; didnt see a doctor until 8 months later and wore my boot for 2 da… https://t.co/k1HEVkbzUh 
andy52424866, Mon Apr 20 04:05:14 +0000 2020, -75.117998, 40.004866, @Flight23White it’s 4/20 bruh 😂 
feenfor_bryy, Mon Apr 20 04:05:14 +0000 2020, -100.076888, 31.168893, 😍😍😍😍 
accapellaashley, Mon Apr 20 04:05:15 +0000 2020, -118.130426, 33.937674, @ha1fmoons By any chance do you have any extra for sale? 
chrisbrit1789, Mon Apr 20 04:05:15 +0000 2020, -74.196525, 40.662479, @ZowieFrye Szép hölgy, azt akarom, hogy az Apa, Peter, hogy jöjjön vissza a Twitter—lesz 62 július 6-án, de ő RABJA… https://t.co/kjTDUXmYaf 
armadreed, Mon Apr 20 04:05:15 +0000 2020, -80.846785, 35.209059, Jordan is treating the hornets like the bulls did Scottie! Sucks 
Nigrelli93, Mon Apr 20 04:05:15 +0000 2020, -78.853563, 42.896230, @Ben_Mathewson He went 1-15 for the Panthers in 2001 and they didn't draft a QB in the first round lol 
MON3YREEK, Mon Apr 20 04:05:15 +0000 2020, -119.306608, 37.269176, Y’all trippin @DaBabyDaBaby new album go krazy 💯🔥 
david_updike, Mon Apr 20 04:05:15 +0000 2020, -75.117998, 40.004866, @slwsmmrdrwning @digi4ngel @SebEdgeRevenge @jonathanmackey enlighten mint is the best one 
J_Anthonyyyy, Mon Apr 20 04:05:15 +0000 2020, -83.804475, 27.698682, @_YOjojo just doesssssss lolllll 😭😭😭😭 
virginiak8_m, Mon Apr 20 04:05:15 +0000 2020, -95.778712, 29.721989, @Hayd8n im not even mad that I spent 2+ hours sitting there while you slept 
troisimonee, Mon Apr 20 04:05:15 +0000 2020, -74.990431, 39.818175, Send me a pic of ya fit when you do i wanna witness greatness 
Foreign_Bxtch, Mon Apr 20 04:05:15 +0000 2020, -83.173867, 32.678207, Naw now sis gotta do better 😂😂 
N49109HIO, Mon Apr 20 04:05:15 +0000 2020, -122.871814, 45.491334, @hori_up2 さっさと訓練終わらせてさっさと帰りたいですぴえん 
TeeteeintheCity, Mon Apr 20 04:05:15 +0000 2020, -73.968542, 40.780709, @Strandjunker Beyond. 
jay_obvious, Mon Apr 20 04:05:15 +0000 2020, -79.420865, 38.003376, "It ain’t that much social media in the world" 🤣 
curlyheadSi, Mon Apr 20 04:05:16 +0000 2020, -83.641199, 32.582630, @RoadKillBil Exactly ! 
mowokyboy, Mon Apr 20 04:05:16 +0000 2020, -88.009557, 42.894304, @LibertyBritt @gtconway3d @TheRickWilson And @realDonaldTrump contacted.#hundredsofgovernors #50States#hundredsofgovernors 
AnnaTheSavage17, Mon Apr 20 04:05:15 +0000 2020, -73.860857, 40.944568, Had the grapefruit and it really knocked me off my ass. https://t.co/I19vepQlRk 
GaryPankow, Mon Apr 20 04:05:16 +0000 2020, -82.755341, 27.992711, @dvid57 @Carole77777 @great0727 @QueSera25265513 @BorjaGojar @Poreber2018 @MAXICOY1 @chonafebe2 @cpjayloni… https://t.co/gqpnzGlTr2 
bbygirl_danni, Mon Apr 20 04:05:16 +0000 2020, -118.411907, 34.020789, damn imagine your crush has you as their wallpaper 🥴🥴🥺 must be nice lol 
JohnsonsrAllen, Mon Apr 20 04:05:16 +0000 2020, -80.926628, 33.631140, RIP!!! Little Angel!!! 
ikerod10, Mon Apr 20 04:05:16 +0000 2020, -100.076888, 31.168893, The replay of The Last Dance is starting! #TheLastDance https://t.co/m5QG8TqQ0F 
MShockleyy, Mon Apr 20 04:05:16 +0000 2020, -92.436774, 38.304558, i’m so tired of being strong, i just wanna give up.. 🥺 
Thereg0_jai, Mon Apr 20 04:05:16 +0000 2020, -88.409391, 33.507615, Shit be eatin tf outta me bruhhhhh 
hydro88wr, Mon Apr 20 04:05:16 +0000 2020, -80.122355, 26.301198, Aye RuPaul Andre Charles is a G. Killing style across the gender spectrum. 
_FirstClass, Mon Apr 20 04:05:16 +0000 2020, -96.761753, 32.819858, Yes. Mizzou was everything and more. 
justkamg, Mon Apr 20 04:05:16 +0000 2020, -95.446486, 29.838495, Dillard finna pmo 
LauraTheLovebug, Mon Apr 20 04:05:16 +0000 2020, -77.014398, 38.898603, I’m just... so down about how many idiots there are on this planet.... it is really the biggest bummer,,.... 
jamariT17, Mon Apr 20 04:05:16 +0000 2020, -80.846785, 35.209059, I really just wanna be left alone by my lonely 
KendraStaub, Mon Apr 20 04:05:16 +0000 2020, -119.782465, 36.786042, @AionVox 💀 maybe she joined a pyramid scheme and now everyone that’s ever lived in Tulare is getting that text mess… https://t.co/WQwQQghiBr 
fedex_cruz, Mon Apr 20 04:05:16 +0000 2020, -82.755341, 27.992711, Happy 420 y’all 
BrittanyLorigo, Mon Apr 20 04:05:16 +0000 2020, -119.271958, 35.757814, I’m loving the pain, I never want to live without you ❤️ 
Giselleee18, Mon Apr 20 04:05:16 +0000 2020, -119.782465, 36.786042, being in the same truck as alyssa &amp; her bd is scary idk if ima live or die 
